hash	task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	gene_set	n_genes	n_train_samples	n_perturb_samples
db/83399c	381	2654682.pbs02	visualize	gene-set-079	visualize (gene-set-079)	COMPLETED	0			1	86400000			1	1623177484146	1623179170712	1623179394713	1910567	223950		100.9	0.3	443277312	1207685120	443277312	1271123968	481287225	161130764	33488	37712	84502	12087296	5572	528	/scratch1/btsheal/work/db/83399c31064c186cce4b8ff638c70c			gene-set-079	8	82	732
c7/b96f68	374	2654596.pbs02	visualize	gene-set-074	visualize (gene-set-074)	COMPLETED	0			1	86400000			1	1623177238030	1623179194694	1623179414703	2176673	221634		102.2	0.3	442847232	1203458048	442847232	1266896896	481324041	161953001	38308	37712	109078	12095488	5471	866	/scratch1/btsheal/work/c7/b96f68a7e1a989223223aa406caccc			gene-set-074	11	82	732
68/a8bad0	354	2654390.pbs02	visualize	gene-set-052	visualize (gene-set-052)	COMPLETED	0			1	86400000			1	1623176682973	1623179299687	1623179489725	2806752	190692		101.2	0.3	442540032	1203462144	442540032	1266900992	481308343	161428387	31765	37712	92694	12087296	5564	570	/scratch1/btsheal/work/68/a8bad0656ed52e40a68ea757a421b1			gene-set-052	9	82	732
f8/74e854	353	2654385.pbs02	visualize	gene-set-053	visualize (gene-set-053)	COMPLETED	0			1	86400000			1	1623176669866	1623179344685	1623179534726	2864860	190385		101.1	0.3	442396672	1203462144	442396672	1266900992	481324819	161955309	38998	37712	109078	12087296	3921	487	/scratch1/btsheal/work/f8/74e854b19fe6096a5c9b235e08ad9f			gene-set-053	11	82	732
97/340a06	333	2654278.pbs02	visualize	gene-set-032	visualize (gene-set-032)	COMPLETED	0			1	86400000			1	1623176408423	1623179384683	1623179569998	3161575	184782		101.0	0.3	442662912	1203200000	442662912	1266900992	481282995	160669901	32820	37712	68118	12075008	4016	1146	/scratch1/btsheal/work/97/340a060d3cabcfeccaa517967555f3			gene-set-032	6	82	732
07/74a184	386	2654759.pbs02	visualize	gene-set-085	visualize (gene-set-085)	COMPLETED	0			1	86400000			1	1623177689245	1623179404708	1623179644768	1955523	238669		100.8	0.3	447049728	1207947264	447049728	1271123968	481338333	162776604	42950	37712	133654	12083200	5528	557	/scratch1/btsheal/work/07/74a1845f0880f48a558b3384017990			gene-set-085	14	82	732
94/8b602d	391	2654832.pbs02	visualize	gene-set-089	visualize (gene-set-089)	COMPLETED	0			1	86400000			1	1623177899869	1623179434722	1623179650393	1750524	214592		102.1	0.3	443146240	1203200000	443146240	1266900992	481282268	160728177	30992	37712	68118	12083200	5432	1051	/scratch1/btsheal/work/94/8b602d9d8148e04d2e968501086613			gene-set-089	6	82	732
e4/bfdf72	372	2654539.pbs02	visualize	gene-set-070	visualize (gene-set-070)	COMPLETED	0			1	86400000			1	1623177060705	1623179494728	1623179689736	2629031	193159		101.2	0.3	442630144	1203462144	442630144	1266900992	481324212	161983968	32837	37712	109078	12091392	5053	533	/scratch1/btsheal/work/e4/bfdf727a8e4cda550dfbf361ab34c3			gene-set-070	11	82	732
7d/4f1941	344	2654337.pbs02	visualize	gene-set-044	visualize (gene-set-044)	COMPLETED	0			1	86400000			1	1623176552260	1623179559721	1623179754731	3202471	197852		101.0	0.3	442908672	1203724288	442908672	1266900992	481349641	162795793	33158	37712	133654	12087296	3959	471	/scratch1/btsheal/work/7d/4f19410318066778a8d28b3521072e			gene-set-044	14	82	732
3a/dd3a64	370	2654528.pbs02	visualize	gene-set-066	visualize (gene-set-066)	COMPLETED	0			1	86400000			1	1623177032557	1623179590407	1623179784758	2752201	194401		101.0	0.3	442658816	1203720192	442658816	1266896896	481331897	162222817	37694	37712	117270	12091392	4003	838	/scratch1/btsheal/work/3a/dd3a64f956a6c50902caf685984534			gene-set-066	12	82	732
3d/09a777	375	2654601.pbs02	visualize	gene-set-073	visualize (gene-set-073)	COMPLETED	0			1	86400000			1	1623177251124	1623179654735	1623179869765	2618641	210403		102.3	0.3	442470400	1203200000	442470400	1266900992	481282896	160725697	31060	37712	68118	12095488	5425	1013	/scratch1/btsheal/work/3d/09a777d5b2ad8b49d5465c0226235c			gene-set-073	6	82	732
fe/88713a	387	2654771.pbs02	visualize	gene-set-086	visualize (gene-set-086)	COMPLETED	0			1	86400000			1	1623177722782	1623179710385	1623179919770	2196988	209832		101.0	0.3	443162624	1203982336	443162624	1266896896	481374750	163605481	31613	37712	158230	15032320	5290	566	/scratch1/btsheal/work/fe/88713ae87f1f5c0b63b72fc59385d2			gene-set-086	17	82	732
ef/dfb27d	395	2654898.pbs02	visualize	gene-set-094	visualize (gene-set-094)	COMPLETED	0			1	86400000			1	1623178085855	1623179650403	1623179919789	1833934	266017		100.8	0.3	444329984	1208541184	444329984	1271181312	481395731	164893367	36806	37712	190998	15081472	5576	647	/scratch1/btsheal/work/ef/dfb27df8bfa56467549e0ca4e45008			gene-set-094	21	82	732
18/562adb	399	2654988.pbs02	visualize	gene-set-098	visualize (gene-set-098)	COMPLETED	0			1	86400000			1	1623178262640	1623179770532	1623179969780	1707140	201999		101.0	0.3	443445248	1203982336	443445248	1266896896	481366973	163399216	32101	37712	150038	12234752	3970	534	/scratch1/btsheal/work/18/562adb5696987a65d06a3338b31901			gene-set-098	16	82	732
af/fd36bb	400	2654998.pbs02	visualize	gene-set-099	visualize (gene-set-099)	COMPLETED	0			1	86400000			1	1623178292807	1623179799782	1623180019780	1726973	220558		100.9	0.3	448090112	1213149184	448090112	1266946048	481409082	165017377	31651	37712	190998	15081472	4161	741	/scratch1/btsheal/work/af/fd36bb8e1579cfad3aa30f3fb5b252			gene-set-099	21	82	732
10/bcb669	389	2654822.pbs02	visualize	gene-set-088	visualize (gene-set-088)	COMPLETED	0			1	86400000			1	1623177873607	1623179890442	1623180114800	2241193	227337		102.4	0.3	444887040	1203724288	444887040	1266900992	481332934	162257375	46982	37712	117270	12095488	5465	1161	/scratch1/btsheal/work/10/bcb669b8d57faa66e7a3a9269f408c			gene-set-088	12	82	732
f7/f6d437	367	2654464.pbs02	visualize	gene-set-067	visualize (gene-set-067)	COMPLETED	0			1	86400000			1	1623176862656	1623179929760	1623180149791	3287135	221752		100.9	0.3	442933248	1207422976	442933248	1271123968	481280952	160892908	39119	37712	76310	12070912	5614	514	/scratch1/btsheal/work/f7/f6d437abe487570b8bedfc646c0560			gene-set-067	7	82	732
18/fb72df	388	2654784.pbs02	visualize	gene-set-087	visualize (gene-set-087)	COMPLETED	0			1	86400000			1	1623177762659	1623179929771	1623180149816	2387157	222168		100.9	0.3	448454656	1213157376	448454656	1266958336	481408169	165004393	39927	37712	190998	15085568	5781	633	/scratch1/btsheal/work/18/fb72df681f68009bcbe3419182b655			gene-set-087	21	82	732
96/e86597	377	2654611.pbs02	visualize	gene-set-077	visualize (gene-set-077)	COMPLETED	0			1	86400000			1	1623177277326	1623179984768	1623180194799	2917473	212779		101.0	0.3	448425984	1208524800	448425984	1266954240	481397993	164574023	37619	37712	182806	15081472	4127	587	/scratch1/btsheal/work/96/e865972daee3bcc6c8a1d7915fb7b3			gene-set-077	20	82	732
be/26c197	392	2654856.pbs02	visualize	gene-set-090	visualize (gene-set-090)	COMPLETED	0			1	86400000			1	1623177967696	1623180044775	1623180224804	2257108	183211		101.0	0.3	442449920	1203200000	442449920	1266900992	481282699	160629773	34322	37712	68118	12083200	3938	825	/scratch1/btsheal/work/be/26c1972856d41bbc1e7b03dbb858c1			gene-set-090	6	82	732
3d/61fa2e	379	2654671.pbs02	visualize	gene-set-076	visualize (gene-set-076)	COMPLETED	0			1	86400000			1	1623177458014	1623180164796	1623180354805	2896791	188791		100.9	0.3	442990592	1203462144	442990592	1266900992	481315891	161666687	32574	37712	100886	12087296	5660	516	/scratch1/btsheal/work/3d/61fa2e4f51e5379016a1637ee4d5bb			gene-set-076	10	82	732
3a/e326de	396	2654912.pbs02	visualize	gene-set-095	visualize (gene-set-095)	COMPLETED	0			1	86400000			1	1623178117755	1623180130664	1623180370753	2252998	236072		102.1	0.3	445804544	1203986432	445943808	1266900992	481358640	163082361	37447	37712	141846	12091392	5441	1071	/scratch1/btsheal/work/3a/e326de07bd85728116168478dbaf2a			gene-set-095	15	82	732
44/e9da64	398	2654979.pbs02	visualize	gene-set-096	visualize (gene-set-096)	COMPLETED	0			1	86400000			1	1623178237636	1623180164803	1623180424829	2187193	259483		100.8	0.3	444588032	1208532992	444588032	1271177216	481389196	164606657	31695	37712	182806	15085568	5610	562	/scratch1/btsheal/work/44/e9da643d49cc4bc0a81b60ce1e48f0			gene-set-096	20	82	732
86/a876a6	397	2654970.pbs02	visualize	gene-set-097	visualize (gene-set-097)	COMPLETED	0			1	86400000			1	1623178212956	1623180229800	1623180454821	2241865	224587		100.0	0.3	443133952	1207685120	443133952	1271123968	481301864	161414936	32250	37712	459557398	12087296	8165	463	/scratch1/btsheal/work/86/a876a616bd4e5be49e4f453d9db5f7			gene-set-097	9	82	732
52/14dae0	338	2654305.pbs02	visualize	gene-set-038	visualize (gene-set-038)	COMPLETED	0			1	86400000			1	1623176473801	1623180259794	1623180479819	4006018	220430		102.1	0.3	442552320	1203462144	442552320	1266900992	481300360	161197602	31019	37712	84502	12095488	5413	531	/scratch1/btsheal/work/52/14dae00e2657c6c8d88d1a511cb4c6			gene-set-038	8	82	732
44/321fb0	373	2654544.pbs02	visualize	gene-set-072	visualize (gene-set-072)	COMPLETED	0			1	86400000			1	1623177073892	1623180379814	1623180589823	3515931	211968		102.0	0.3	443273216	1203200000	443273216	1266900992	481283477	160661200	32842	37712	68118	12066816	5459	736	/scratch1/btsheal/work/44/321fb048684d7a3c6c4160594ebb86			gene-set-072	6	82	732
a0/37fc8f	300	2668717.pbs02	visualize	gene-set-002	visualize (gene-set-002)	COMPLETED	0			1	86400000			1	1623220420952	1623220427737	1623220477044	56092	50111		107.2	0.3	456777728	1221603328	556392448	1282945024	481221754	152689020	34077	37062	151439894	1449984	3500	455	/scratch1/btsheal/work/a0/37fc8f7716ea0a45c9f1e2f3a305e3			gene-set-002	12	731	83
94/d44f8e	302	2668719.pbs02	visualize	gene-set-001	visualize (gene-set-001)	COMPLETED	0			1	86400000			1	1623220447264	1623220452041	1623220507043	59779	51235		107.4	0.3	456867840	1221603328	556359680	1282945024	481221753	152687314	34072	37062	18966	1449984	1897	149	/scratch1/btsheal/work/94/d44f8e41ac63ea6337d2936a1459f8			gene-set-001	12	731	83
43/f0507c	303	2668720.pbs02	visualize	gene-set-000	visualize (gene-set-000)	COMPLETED	0			1	86400000			1	1623220460435	1623220467043	1623220517045	56610	49154		107.7	0.3	456638464	1221079040	556539904	1282945024	481218051	152573787	32336	37062	14870	1454080	1928	233	/scratch1/btsheal/work/43/f0507c99fcf47abaf8f88099275ade			gene-set-000	8	731	83
b8/4aee64	304	2668721.pbs02	visualize	gene-set-003	visualize (gene-set-003)	COMPLETED	0			1	86400000			1	1623220473619	1623220482043	1623220532045	58426	51360		106.1	0.7	482930688	1252966400	559566848	1286053888	481226512	152836405	42235	37062	459430422	1716224	6173	130	/scratch1/btsheal/work/b8/4aee644a699953b503cc8e19098f5c			gene-set-003	17	731	83
ed/fc57ef	305	2668722.pbs02	visualize	gene-set-004	visualize (gene-set-004)	COMPLETED	0			1	86400000			1	1623220486722	1623220487704	1623220547044	60322	52314		107.7	0.3	460136448	1224916992	560095232	1285996544	481225515	152818868	31037	37062	23062	1462272	1890	523	/scratch1/btsheal/work/ed/fc57ef321aa67c94c1f6a29429927b			gene-set-004	16	731	83
3b/3c74d6	306	2668723.pbs02	visualize	gene-set-005	visualize (gene-set-005)	COMPLETED	0			1	86400000			1	1623220499860	1623220507058	1623220547057	47197	38978		105.6	0.3	455827456	1217380352	556220416	1279246336	481243775	152746224	41081	37062	462223894	1413120	6235	269	/scratch1/btsheal/work/3b/3c74d6af43214c8fd477cfec025356			gene-set-005	15	731	83
0d/1ff08c	307	2668724.pbs02	visualize	gene-set-006	visualize (gene-set-006)	COMPLETED	0			1	86400000			1	1623220513083	1623220522045	1623220572068	58985	51029		107.3	0.3	456040448	1221079040	556003328	1282945024	481218021	152561896	33497	37062	14870	1449984	1902	460	/scratch1/btsheal/work/0d/1ff08c6f92e855cc28c4128153ce5b			gene-set-006	8	731	83
e5/ddb068	308	2668725.pbs02	visualize	gene-set-007	visualize (gene-set-007)	COMPLETED	0			1	86400000			1	1623220526245	1623220532061	1623220587050	60805	54381		106.9	0.4	559890432	1252839424	559890432	1286062080	481230374	152981342	36853	37062	27158	1785856	1941	213	/scratch1/btsheal/work/e5/ddb0689879a8fbc0b6248d1c9ec421			gene-set-007	21	731	83
7a/96ceff	309	2668726.pbs02	visualize	gene-set-009	visualize (gene-set-009)	COMPLETED	0			1	86400000			1	1623220539492	1623220547703	1623220597049	57557	49197		107.1	0.7	456761344	1221341184	556306432	1282945024	481220746	152652084	46336	37062	14870	1454080	1917	155	/scratch1/btsheal/work/7a/96ceffe181b017c45e2e90bece1d98			gene-set-009	11	731	83
65/2199ac	311	2668728.pbs02	visualize	gene-set-012	visualize (gene-set-012)	COMPLETED	0			1	86400000			1	1623220565757	1623220572087	1623220607050	41293	35007		109.3	0.3	455983104	1216856064	556851200	1279246336	481235124	152513652	34968	37062	5306902	1449984	1935	134	/scratch1/btsheal/work/65/2199ac1a9f80e30b76440b5a02a046			gene-set-012	6	731	83
28/2e395d	310	2668727.pbs02	visualize	gene-set-008	visualize (gene-set-008)	COMPLETED	0			1	86400000			1	1623220552618	1623220557052	1623220612050	59432	54692		107.4	0.3	462610432	1225240576	559755264	1286049792	481230321	152990549	32696	37062	27158	1785856	3051	478	/scratch1/btsheal/work/28/2e395dc69c3c9cd528d129eec9bf5a			gene-set-008	21	731	83
6c/d6e505	312	2668729.pbs02	visualize	gene-set-011	visualize (gene-set-011)	COMPLETED	0			1	86400000			1	1623220578942	1623220587066	1623220637055	58113	51086		107.1	0.3	457175040	1221603328	556621824	1282945024	481222773	152718345	40093	37062	18966	1449984	1903	909	/scratch1/btsheal/work/6c/d6e50577f6cef79680ce77840e2278			gene-set-011	13	731	83
34/8118d9	313	2668730.pbs02	visualize	gene-set-014	visualize (gene-set-014)	COMPLETED	0			1	86400000			1	1623220592198	1623220597067	1623220647062	54864	49539		108.1	0.4	491225088	1249120256	556343296	1282945024	481216937	152540661	32940	37062	10774	1454080	1924	176	/scratch1/btsheal/work/34/8118d98088b7a10b85f782562c5bed			gene-set-014	7	731	83
57/003405	314	2668731.pbs02	visualize	gene-set-010	visualize (gene-set-010)	COMPLETED	0			1	86400000			1	1623220605434	1623220612820	1623220662059	56625	52408		107.2	0.7	457355264	1222193152	555737088	1283002368	481230283	152988472	38750	37062	27158	1781760	3008	169	/scratch1/btsheal/work/57/00340564baff4b3a3cdc313fdd37b7			gene-set-010	21	731	83
0d/508eca	315	2668732.pbs02	visualize	gene-set-013	visualize (gene-set-013)	COMPLETED	0			1	86400000			1	1623220618469	1623220627051	1623220672058	53589	49350		107.7	0.3	459366400	1224142848	560234496	1286008832	481217886	152569071	30981	37062	14870	1454080	1925	470	/scratch1/btsheal/work/0d/508eca6a9f8fb6dddcac37cae6592b			gene-set-013	8	731	83
f3/c437f6	316	2668733.pbs02	visualize	gene-set-016	visualize (gene-set-016)	COMPLETED	0			1	86400000			1	1623220631603	1623220637067	1623220677062	45459	36518		108.7	0.3	456904704	1217380352	557137920	1279246336	481241798	152724079	32278	37062	18966	1458176	3024	134	/scratch1/btsheal/work/f3/c437f6232657b374255b3d910284fe			gene-set-016	13	731	83
8a/ada3a5	317	2668734.pbs02	visualize	gene-set-017	visualize (gene-set-017)	COMPLETED	0			1	86400000			1	1623220644754	1623220652064	1623220702063	57309	49882		107.4	0.4	556666880	1249120256	556666880	1282945024	481218900	152596344	32159	37062	14870	1454080	1922	139	/scratch1/btsheal/work/8a/ada3a5efb483c10feb1e2d17f0a311			gene-set-017	9	731	83
9a/4f757b	318	2668735.pbs02	visualize	gene-set-015	visualize (gene-set-015)	COMPLETED	0			1	86400000			1	1623220657877	1623220662081	1623220712064	54187	49039		107.5	0.4	556232704	1249120256	556503040	1282945024	481217974	152566927	38517	37062	14870	1449984	1940	131	/scratch1/btsheal/work/9a/4f757badbbdd638312154d0a15fe09			gene-set-015	8	731	83
d8/f5c68f	319	2668736.pbs02	visualize	gene-set-018	visualize (gene-set-018)	COMPLETED	0			1	86400000			1	1623220670936	1623220672729	1623220727137	56201	49362		108.1	0.7	456646656	1221603328	556277760	1282945024	481221592	152687505	30989	37062	18966	1454080	1901	163	/scratch1/btsheal/work/d8/f5c68f6e2094a51d9376830ea3be86			gene-set-018	12	731	83
32/ab5844	320	2668737.pbs02	visualize	gene-set-020	visualize (gene-set-020)	COMPLETED	0			1	86400000			1	1623220684159	1623220692064	1623220742064	57905	50568		107.8	0.3	456331264	1221079040	556179456	1282945024	481216882	152537947	39315	37062	10774	1454080	3037	455	/scratch1/btsheal/work/32/ab58440d851bbc2668d1b22243b291			gene-set-020	7	731	83
5c/af2dbf	321	2668738.pbs02	visualize	gene-set-021	visualize (gene-set-021)	COMPLETED	0			1	86400000			1	1623220697377	1623220702081	1623220742082	44705	36614		109.5	0.3	456630272	1216856064	556994560	1279246336	481237135	152570036	31751	37062	14870	1454080	1879	126	/scratch1/btsheal/work/5c/af2dbf038a6afe3cfe2b45217bb0ec			gene-set-021	8	731	83
be/f90664	322	2668739.pbs02	visualize	gene-set-019	visualize (gene-set-019)	COMPLETED	0			1	86400000			1	1623220710531	1623220717066	1623220767064	56533	51998		107.3	0.3	459370496	1224663040	559386624	1286004736	481224656	152783828	36577	37062	18966	1454080	1915	129	/scratch1/btsheal/work/be/f9066452c8144e8f85737053c36b95			gene-set-019	15	731	83
09/8a3fad	323	2668740.pbs02	visualize	gene-set-022	visualize (gene-set-022)	COMPLETED	0			1	86400000			1	1623220723678	1623220732065	1623220777065	53387	49197		107.6	0.3	456454144	1221341184	556257280	1282945024	481218982	152589209	46682	37062	14870	1445888	1923	195	/scratch1/btsheal/work/09/8a3fad52a8f83365ea60253eec8ef1			gene-set-022	9	731	83
ca/03bb00	324	2668741.pbs02	visualize	gene-set-023	visualize (gene-set-023)	COMPLETED	0			1	86400000			1	1623220736861	1623220737712	1623220792066	55205	48935		107.5	0.7	456630272	1221603328	556261376	1282945024	481221758	152685876	41971	37062	18966	1449984	3049	217	/scratch1/btsheal/work/ca/03bb009a43f43fb1a9fabee391dd41			gene-set-023	12	731	83
9b/cbb843	325	2668742.pbs02	visualize	gene-set-024	visualize (gene-set-024)	COMPLETED	0			1	86400000			1	1623220750068	1623220757067	1623220807067	56999	49857		107.7	0.3	459722752	1224392704	560156672	1285996544	481218906	152589982	32748	37062	14870	1449984	1925	406	/scratch1/btsheal/work/9b/cbb843e82e654834bd04b35ab6adeb			gene-set-024	9	731	83
dc/bf0a6f	326	2668743.pbs02	visualize	gene-set-025	visualize (gene-set-025)	COMPLETED	0			1	86400000			1	1623220763282	1623220767081	1623220807081	43799	37297		109.0	0.3	457084928	1217380352	557322240	1279246336	481242699	152742803	31041	37062	18966	1454080	3071	148	/scratch1/btsheal/work/dc/bf0a6fe2c08fd6759299abf6549c59			gene-set-025	14	731	83
3b/4adc28	327	2668744.pbs02	visualize	gene-set-026	visualize (gene-set-026)	COMPLETED	0			1	86400000			1	1623220776605	1623220782066	1623220837068	60463	52700		107.7	0.3	456781824	1221865472	555999232	1282945024	481225526	152811880	30982	37062	23062	1449984	1933	148	/scratch1/btsheal/work/3b/4adc28541bfbfdddb4757943b1c0a9			gene-set-026	16	731	83
