hash	task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	gene_set	n_genes	n_train_samples
67/064771	75	2652883.pbs02	train_target	gene-set-074	train_target (gene-set-074)	COMPLETED	0			1	86400000			1	1623172940129	1623172944096	1623172954099	13970	6078		93.1	1.2	1554325504	26515214336	1554325504	26582323200	85200433	22536329	9064	3998	7235114	7315456	3410	25	/scratch1/btsheal/work/67/06477167dfbc35b2b67b1aa7d5da2b			gene-set-074	11	82
6e/b1dacb	74	2652887.pbs02	train_target	gene-set-073	train_target (gene-set-073)	COMPLETED	0			1	86400000			1	1623172953222	1623172959098	1623172964101	10879	5994		93.0	1.1	1551482880	26512314368	1551482880	26579423232	85200349	22474853	8795	3998	7169578	7254016	3412	29	/scratch1/btsheal/work/6e/b1dacb9fec6694b4b1a70e670094ea			gene-set-073	6	82
9a/f03696	76	2652892.pbs02	train_target	gene-set-075	train_target (gene-set-075)	COMPLETED	0			1	86400000			1	1623172966306	1623172974101	1623172979104	12798	6049		92.6	1.1	1552850944	26511708160	1552850944	26511708160	85200442	22560914	8795	3998	7255594	7340032	3406	25	/scratch1/btsheal/work/9a/f036965b27d87ce365e73971ed5ef8			gene-set-075	13	82
ea/8c3848	78	2652899.pbs02	train_target	gene-set-077	train_target (gene-set-077)	COMPLETED	0			1	86400000			1	1623172980710	1623172989100	1623172994102	13392	5890		92.7	1.1	1542090752	26511716352	1542090752	26578825216	85200518	22646998	8796	3998	7341610	7426048	3420	22	/scratch1/btsheal/work/ea/8c3848de13bdf42364cb7a44138a09			gene-set-077	20	82
00/7ba254	79	2652904.pbs02	train_target	gene-set-078	train_target (gene-set-078)	COMPLETED	0			1	86400000			1	1623172993700	1623172999101	1623173009107	15407	6414		92.5	1.1	1540243456	26233921536	1540243456	26233921536	85200484	22610107	9069	3998	7304746	7389184	3415	19	/scratch1/btsheal/work/00/7ba254cb7a64f1569daf3116a9928c			gene-set-078	17	82
b8/ede36f	77	2652909.pbs02	train_target	gene-set-076	train_target (gene-set-076)	COMPLETED	0			1	86400000			1	1623173006812	1623173014103	1623173019107	12295	5616		89.2	0.7	882032640	25866059776	882032640	25866059776	85200351	22524032	8796	3998	7218730	7303168	6796	24	/scratch1/btsheal/work/b8/ede36fb12ea2a5e7903ac2b5a289b9			gene-set-076	10	82
9a/838d43	80	2652914.pbs02	train_target	gene-set-081	train_target (gene-set-081)	COMPLETED	0			1	86400000			1	1623173019937	1623173024104	1623173034107	14170	6836		90.3	1.0	1336037376	26107858944	1336037376	26107858944	85200479	22610102	10202	3998	7304746	7389184	6763	31	/scratch1/btsheal/work/9a/838d433b3d65702bbf95353236dd90			gene-set-081	17	82
ee/f09ee0	81	2652919.pbs02	train_target	gene-set-079	train_target (gene-set-079)	COMPLETED	0			1	86400000			1	1623173033037	1623173039104	1623173044106	11069	5396		91.6	0.9	1277505536	26066198528	1277505536	26066198528	85200402	22499457	8805	3998	7198250	7278592	3305	18	/scratch1/btsheal/work/ee/f09ee0a8faf2bf10681beee2d57b93			gene-set-079	8	82
08/93580c	82	2652925.pbs02	train_target	gene-set-080	train_target (gene-set-080)	COMPLETED	0			1	86400000			1	1623173046150	1623173049791	1623173059108	12958	6403		92.6	1.1	1549750272	26234605568	1549750272	26234867712	85200463	22597799	9549	3998	7292458	7376896	3392	21	/scratch1/btsheal/work/08/93580c38451822d2ab44979c67265f			gene-set-080	16	82
10/c32def	83	2652931.pbs02	train_target	gene-set-082	train_target (gene-set-082)	COMPLETED	0			1	86400000			1	1623173110252	1623173114795	1623173124111	13859	6242		91.8	1.1	1551433728	26511712256	1551433728	26578821120	85200467	22610091	8795	3998	7304746	7389184	3418	39	/scratch1/btsheal/work/10/c32defd26670881e72e4de7622dfda			gene-set-082	17	82
fd/6c243e	84	2652936.pbs02	train_target	gene-set-083	train_target (gene-set-083)	COMPLETED	0			1	86400000			1	1623173123524	1623173129108	1623173134112	10588	5557		88.3	1.0	1320636416	26097627136	1320636416	26097627136	85200458	22622394	8795	3998	7321130	7401472	3410	24	/scratch1/btsheal/work/fd/6c243eaf80c944d15e26f2711a5f1f			gene-set-083	18	82
18/862765	85	2652941.pbs02	train_target	gene-set-084	train_target (gene-set-084)	COMPLETED	0			1	86400000			1	1623173136682	1623173144109	1623173149115	12433	6113		92.9	1.2	1554411520	26515791872	1554411520	26582900736	85200466	22610090	10180	3998	7304746	7389184	3445	35	/scratch1/btsheal/work/18/862765a182c58e16bbe26582c140ee			gene-set-084	17	82
36/9ae57c	86	2652946.pbs02	train_target	gene-set-085	train_target (gene-set-085)	COMPLETED	0			1	86400000			1	1623173149768	1623173154111	1623173164116	14348	6327		89.3	1.1	1520672768	26233659392	1520672768	26233921536	85200407	22573216	8795	3998	7271978	7352320	6695	18	/scratch1/btsheal/work/36/9ae57c88a91d8b8a498b896e6e3ca9			gene-set-085	14	82
9a/c381a1	87	2652952.pbs02	train_target	gene-set-086	train_target (gene-set-086)	COMPLETED	0			1	86400000			1	1623173162855	1623173169118	1623173174122	11267	5975		91.8	1.1	1549533184	26512412672	1549533184	26579521536	85200484	22610108	8795	3998	7304746	7389184	3406	26	/scratch1/btsheal/work/9a/c381a187615f1c4a818fd48588a1f2			gene-set-086	17	82
1b/45a200	89	2652957.pbs02	train_target	gene-set-087	train_target (gene-set-087)	COMPLETED	0			1	86400000			1	1623173175961	1623173179746	1623173189121	13160	5949		91.6	1.1	1553211392	26511794176	1553211392	26578903040	85200505	22659276	8796	3998	7353898	7438336	3413	31	/scratch1/btsheal/work/1b/45a200bd4844b2e57a48490fde7451			gene-set-087	21	82
08/6116e1	88	2652962.pbs02	train_target	gene-set-088	train_target (gene-set-088)	COMPLETED	0			1	86400000			1	1623173189188	1623173194121	1623173204124	14936	6388		93.3	1.1	1551437824	26234675200	1551437824	26234675200	85200447	22548631	8795	3998	7243306	7327744	3403	18	/scratch1/btsheal/work/08/6116e1459e32f1d390a2e94c3a42c9			gene-set-088	12	82
97/10068d	92	2652968.pbs02	train_target	gene-set-091	train_target (gene-set-091)	COMPLETED	0			1	86400000			1	1623173202259	1623173209128	1623173214133	11874	6409		93.3	1.1	1547698176	26234249216	1547698176	26234249216	85200439	22548623	8823	3998	7243306	7327744	3392	17	/scratch1/btsheal/work/97/10068d53d7436572a996db5c9e4605			gene-set-091	12	82
7b/7e9f5c	90	2652973.pbs02	train_target	gene-set-089	train_target (gene-set-089)	COMPLETED	0			1	86400000			1	1623173215321	1623173219121	1623173229123	13802	6405		92.4	1.1	1527787520	26236444672	1527787520	26236706816	85200400	22474855	8795	3998	7169578	7254016	3366	24	/scratch1/btsheal/work/7b/7e9f5ccc0a5c3ca763da8a088fed51			gene-set-089	6	82
69/37ac2a	91	2652979.pbs02	train_target	gene-set-090	train_target (gene-set-090)	COMPLETED	0			1	86400000			1	1623173228546	1623173234122	1623173244125	15579	6557		90.3	1.1	1551933440	26236121088	1551933440	26236383232	85200350	22474854	8795	3998	7169578	7254016	3397	22	/scratch1/btsheal/work/69/37ac2a0f1cdd05df80584af20f62ef			gene-set-090	6	82
2e/61f12b	93	2652984.pbs02	train_target	gene-set-092	train_target (gene-set-092)	COMPLETED	0			1	86400000			1	1623173241705	1623173249121	1623173254125	12420	5623		88.8	0.7	912797696	25879146496	912797696	25879146496	85200377	22474856	8795	3998	7169578	7254016	6804	18	/scratch1/btsheal/work/2e/61f12b3eb0a85b38ee8fcb621a56f4			gene-set-092	6	82
ed/fc3af0	94	2652990.pbs02	train_target	gene-set-093	train_target (gene-set-093)	COMPLETED	0			1	86400000			1	1623173254874	1623173259122	1623173269125	14251	6462		93.0	1.1	1543397376	26236260352	1543397376	26236522496	85200466	22597802	9809	3998	7292458	7376896	3404	24	/scratch1/btsheal/work/ed/fc3af08680d34b70e2e4e55d6c0fba			gene-set-093	16	82
1a/63ee8a	95	2652995.pbs02	train_target	gene-set-094	train_target (gene-set-094)	COMPLETED	0			1	86400000			1	1623173267893	1623173274123	1623173279126	11233	6464		92.7	1.1	1525547008	26234580992	1525547008	26234843136	85200491	22659268	8823	3998	7353898	7438336	3403	14	/scratch1/btsheal/work/1a/63ee8a493c700bf65fd727082ce1d3			gene-set-094	21	82
5c/04404d	96	2653000.pbs02	train_target	gene-set-095	train_target (gene-set-095)	COMPLETED	0			1	86400000			1	1623173281121	1623173289123	1623173294126	13005	6708		89.5	1.1	1423638528	26158227456	1423638528	26158227456	85200541	22585511	8795	3998	7280170	7364608	6673	24	/scratch1/btsheal/work/5c/04404dda9df2dc838f3724d2bb59a6			gene-set-095	15	82
9a/a8bd6c	98	2653005.pbs02	train_target	gene-set-097	train_target (gene-set-097)	COMPLETED	0			1	86400000			1	1623173294174	1623173299124	1623173309126	14952	6632		89.4	1.1	1525698560	26237538304	1525698560	26237800448	85200428	22511747	10518	3998	7210538	7290880	3390	18	/scratch1/btsheal/work/9a/a8bd6c787f94e301899019c1f7a2bc			gene-set-097	9	82
5a/601e32	97	2653011.pbs02	train_target	gene-set-096	train_target (gene-set-096)	COMPLETED	0			1	86400000			1	1623173307172	1623173314123	1623173319127	11955	5418		91.3	0.9	1199194112	26025091072	1199194112	26025091072	85200476	22646988	8844	3998	7341610	7426048	3307	17	/scratch1/btsheal/work/5a/601e32806eca7d12bc4d17d9a787d0			gene-set-096	20	82
2f/77ce70	99	2653016.pbs02	train_target	gene-set-098	train_target (gene-set-098)	COMPLETED	0			1	86400000			1	1623173320215	1623173329122	1623173334125	13910	6155		93.6	1.1	1552822272	26512760832	1552822272	26579869696	85200465	22597801	9486	3998	7292458	7376896	3412	23	/scratch1/btsheal/work/2f/77ce707667b461f9f4325cf0169342			gene-set-098	16	82
d6/dcb128	100	2653022.pbs02	train_target	gene-set-099	train_target (gene-set-099)	COMPLETED	0			1	86400000			1	1623173333325	1623173339123	1623173344127	10802	6162		92.8	1.2	1553932288	26514976768	1553932288	26582085632	85200501	22659277	8795	3998	7357994	7438336	3405	33	/scratch1/btsheal/work/d6/dcb1286a7a205016a7e745001f6a3c			gene-set-099	21	82
51/466f12	3	2668391.pbs02	train_target	gene-set-002	train_target (gene-set-002)	COMPLETED	0			1	86400000			1	1623216456240	1623216457431	1623216476751	20511	15301		96.6	0.4	507015168	2396524544	507015168	2396524544	447484454	143310424	48258	35398	143263274	7327744	7318	48	/scratch1/btsheal/work/51/466f12864ad5985edde27a1ae372cb			gene-set-002	12	731
4d/2a2ce2	2	2668392.pbs02	train_target	gene-set-001	train_target (gene-set-001)	COMPLETED	0			1	86400000			1	1623216469544	1623216476818	1623216491746	22202	13953		97.1	0.4	502128640	2391621632	514441216	2403868672	447484424	143310431	40347	35398	143263274	7327744	7319	111	/scratch1/btsheal/work/4d/2a2ce20878ae51c1836260a784e01c			gene-set-001	12	731
42/e3d5b8	1	2668393.pbs02	train_target	gene-set-000	train_target (gene-set-000)	COMPLETED	0			1	86400000			1	1623216482763	1623216486745	1623216501747	18984	14902		98.6	0.4	513527808	2403614720	513527808	2403614720	447484420	143261237	43735	35398	7194154	7278592	3265	44	/scratch1/btsheal/work/42/e3d5b84eecf647f63028389e435a01			gene-set-000	8	731
9c/7fe1bc	4	2668394.pbs02	train_target	gene-set-003	train_target (gene-set-003)	COMPLETED	0			1	86400000			1	1623216495913	1623216501760	1623216516747	20834	13728		98.4	0.4	508825600	2397298688	515366912	2403868672	447484456	143371896	32808	35398	7304746	7389184	3268	48	/scratch1/btsheal/work/9c/7fe1bce6fafb6a60f0ae2a75dacdcf			gene-set-003	17	731
85/1de582	5	2668395.pbs02	train_target	gene-set-004	train_target (gene-set-004)	COMPLETED	0			1	86400000			1	1623216509204	1623216516757	1623216531751	22547	14755		98.6	0.4	493367296	2381504512	514408448	2403864576	447484474	143359596	37187	35398	7292458	7376896	3270	51	/scratch1/btsheal/work/85/1de5822e21ac63331cf306be812bb0			gene-set-004	16	731
87/14d146	6	2668396.pbs02	train_target	gene-set-005	train_target (gene-set-005)	COMPLETED	0			1	86400000			1	1623216522333	1623216526748	1623216541751	19418	13790		97.8	0.4	510099456	2397298688	516636672	2403864576	447484433	143347297	32821	35398	7280170	7364608	3268	50	/scratch1/btsheal/work/87/14d1461201c28ef7732cf449f1aa2c			gene-set-005	15	731
d3/8fddad	7	2668397.pbs02	train_target	gene-set-006	train_target (gene-set-006)	COMPLETED	0			1	86400000			1	1623216535438	1623216541760	1623216556752	21314	14840		98.7	0.4	496521216	2384429056	515887104	2403868672	447484428	143261245	32807	35398	7194154	7278592	3267	51	/scratch1/btsheal/work/d3/8fddad90fdc9fd482084b00ad88500			gene-set-006	8	731
dc/c18792	8	2668399.pbs02	train_target	gene-set-007	train_target (gene-set-007)	COMPLETED	0			1	86400000			1	1623216548547	1623216556766	1623216566752	18205	13797		97.9	0.4	509415424	2397298688	515956736	2403868672	447484483	143421083	32807	35398	7353898	7438336	3267	45	/scratch1/btsheal/work/dc/c18792930e540fedec349f726284fc			gene-set-007	21	731
39/c7184f	10	2668401.pbs02	train_target	gene-set-009	train_target (gene-set-009)	COMPLETED	0			1	86400000			1	1623216561806	1623216566770	1623216581753	19947	15192		98.6	0.4	509726720	2398707712	509726720	2398707712	447484441	143298123	38970	35398	7231018	7315456	3269	47	/scratch1/btsheal/work/39/c7184f71ce968cfc08800ccf8075bf			gene-set-009	11	731
db/f0cbe8	9	2668402.pbs02	train_target	gene-set-008	train_target (gene-set-008)	COMPLETED	0			1	86400000			1	1623216574864	1623216581768	1623216596754	21890	13711		97.9	0.4	507940864	2397298688	514482176	2403868672	447484424	143421073	32807	35398	7353898	7438336	3268	43	/scratch1/btsheal/work/db/f0cbe8ac8900bee44e2622ee1ab56b			gene-set-008	21	731
c7/d60954	12	2668403.pbs02	train_target	gene-set-012	train_target (gene-set-012)	COMPLETED	0			1	86400000			1	1623216587992	1623216591755	1623216611756	23764	15302		97.6	0.4	509829120	2396794880	509829120	2396794880	447484410	143236651	35983	35398	7169578	7254016	6644	45	/scratch1/btsheal/work/c7/d609542646343fa20472e8511881fb			gene-set-012	6	731
ad/d27ceb	11	2668404.pbs02	train_target	gene-set-011	train_target (gene-set-011)	COMPLETED	0			1	86400000			1	1623216601141	1623216606754	1623216621757	20616	13367		96.7	0.4	580763648	2516025344	691576832	2583134208	447484435	143322715	39303	35398	7255594	7340032	6652	65	/scratch1/btsheal/work/ad/d27ceb5c906b85e76f3b3dfeaf327c			gene-set-011	13	731
a2/0c227c	15	2668405.pbs02	train_target	gene-set-014	train_target (gene-set-014)	COMPLETED	0			1	86400000			1	1623216614284	1623216621766	1623216636758	22474	14796		98.7	0.4	496689152	2386788352	513564672	2403868672	447484371	143248949	47109	35398	7181866	7266304	3268	56	/scratch1/btsheal/work/a2/0c227cdaeb920430f294a1ce8fc388			gene-set-014	7	731
f3/3b1552	13	2668406.pbs02	train_target	gene-set-010	train_target (gene-set-010)	COMPLETED	0			1	86400000			1	1623216627605	1623216631757	1623216646761	19156	13447		97.8	0.4	571584512	2505687040	680951808	2572795904	447484464	143421063	32830	35398	7353898	7438336	3279	119	/scratch1/btsheal/work/f3/3b15526b4c5d3a7aff6d4c4903feca			gene-set-010	21	731
c2/40d120	14	2668407.pbs02	train_target	gene-set-013	train_target (gene-set-013)	COMPLETED	0			1	86400000			1	1623216640825	1623216646773	1623216661760	20935	15216		98.4	0.4	511639552	2398842880	511639552	2398842880	447484427	143261244	34409	35398	7194154	7278592	3265	51	/scratch1/btsheal/work/c2/40d120f01ae0c7b73595a1c71194ec			gene-set-013	8	731
f8/d92e41	17	2668408.pbs02	train_target	gene-set-016	train_target (gene-set-016)	COMPLETED	0			1	86400000			1	1623216654097	1623216661769	1623216671762	17665	13184		98.6	0.4	607965184	7725625344	692056064	7725625344	447484411	143322707	33434	35397	7255594	7340032	3287	42	/scratch1/btsheal/work/f8/d92e41945020a0b7420e138725b75a			gene-set-016	13	731
25/05e15c	18	2668409.pbs02	train_target	gene-set-017	train_target (gene-set-017)	COMPLETED	0			1	86400000			1	1623216667141	1623216671777	1623216686775	19634	14585		98.5	0.4	497348608	2387320832	514072576	2403868672	447484423	143273528	32806	35398	7206442	7290880	3268	46	/scratch1/btsheal/work/25/05e15ca719cbb5dfbfd84939f4daa5			gene-set-017	9	731
57/39db2c	16	2668410.pbs02	train_target	gene-set-015	train_target (gene-set-015)	COMPLETED	0			1	86400000			1	1623216680361	1623216686785	1623216701761	21400	13037		98.3	0.6	793931776	26110238720	793931776	26110238720	447484349	143261245	34274	35398	7194154	7278592	3306	52	/scratch1/btsheal/work/57/39db2c9d9c849665c44cf7d2de4040			gene-set-015	8	731
f4/a71b25	20	2668411.pbs02	train_target	gene-set-018	train_target (gene-set-018)	COMPLETED	0			1	86400000			1	1623216693595	1623216701775	1623216716764	23169	14966		98.6	0.4	514527232	2403348480	514527232	2403348480	447484457	143310422	35908	35398	7243306	7327744	3268	50	/scratch1/btsheal/work/f4/a71b25f7f3e20eaf03a5ca7140ed74			gene-set-018	12	731
46/0f9333	21	2668413.pbs02	train_target	gene-set-020	train_target (gene-set-020)	COMPLETED	0			1	86400000			1	1623216706702	1623216712466	1623216726763	20061	13067		98.4	0.7	883904512	26110234624	883904512	26110234624	447484341	143248952	44721	35398	7181866	7266304	3303	50	/scratch1/btsheal/work/46/0f9333d8567746e6116c26bf36d41c			gene-set-020	7	731
3c/b21d6e	22	2668414.pbs02	train_target	gene-set-021	train_target (gene-set-021)	COMPLETED	0			1	86400000			1	1623216719771	1623216726774	1623216741771	22000	14976		97.1	0.4	497893376	2379698176	513892352	2403868672	447484426	143261243	43813	35398	7198250	7278592	6642	49	/scratch1/btsheal/work/3c/b21d6e90fd6b288dc6702b4a95f484			gene-set-021	8	731
09/c8569b	19	2668415.pbs02	train_target	gene-set-019	train_target (gene-set-019)	COMPLETED	0			1	86400000			1	1623216732831	1623216736764	1623216751773	18942	13953		97.3	0.4	505233408	2394918912	514105344	2403868672	447484355	143347309	43253	35398	7280170	7364608	6639	45	/scratch1/btsheal/work/09/c8569b67f7287825ab1a386e0d61e4			gene-set-019	15	731
28/e57dec	23	2668416.pbs02	train_target	gene-set-022	train_target (gene-set-022)	COMPLETED	0			1	86400000			1	1623216746078	1623216751785	1623216766774	20696	15254		97.0	0.4	508239872	2397700096	508239872	2397700096	447484434	143273539	33768	35398	7206442	7290880	3268	50	/scratch1/btsheal/work/28/e57decf4099e7706f9c62cef81a782			gene-set-022	9	731
e8/0868e9	24	2668417.pbs02	train_target	gene-set-023	train_target (gene-set-023)	COMPLETED	0			1	86400000			1	1623216759148	1623216766783	1623216776771	17623	13182		98.5	0.5	626352128	13069348864	691564544	13102903296	447484390	143310431	33971	35398	7243306	7327744	3287	45	/scratch1/btsheal/work/e8/0868e9d021e7480329e37df549626e			gene-set-023	12	731
20/dd7398	25	2668418.pbs02	train_target	gene-set-024	train_target (gene-set-024)	COMPLETED	0			1	86400000			1	1623216772234	1623216776780	1623216796775	24541	15798		98.6	0.4	499183616	2388905984	499183616	2388905984	447484438	143273543	32826	35398	7206442	7290880	3269	51	/scratch1/btsheal/work/20/dd7398dea9a0bb0c446b08ad3c13c6			gene-set-024	9	731
40/838a77	26	2668419.pbs02	train_target	gene-set-025	train_target (gene-set-025)	COMPLETED	0			1	86400000			1	1623216785285	1623216791773	1623216806776	21491	14549		98.0	0.4	516829184	2403213312	516829184	2403213312	447484386	143335003	40726	35397	7267882	7352320	3268	70	/scratch1/btsheal/work/40/838a77c257ba7425596ed03030b4b1			gene-set-025	14	731
d9/9365bb	27	2668421.pbs02	train_target	gene-set-026	train_target (gene-set-026)	COMPLETED	0			1	86400000			1	1623216798423	1623216806786	1623216821777	23354	14965		98.4	0.4	515354624	2403479552	515354624	2403479552	447484477	143359599	32806	35398	7292458	7376896	3269	54	/scratch1/btsheal/work/d9/9365bbe0843f65677d15b212d06701			gene-set-026	16	731
94/4391be	28	2668422.pbs02	train_target	gene-set-027	train_target (gene-set-027)	COMPLETED	0			1	86400000			1	1623216811540	1623216816772	1623216831775	20235	13790		98.4	0.4	508198912	2396389376	515686400	2403864576	447484369	143285828	33572	35398	7222826	7303168	3267	113	/scratch1/btsheal/work/94/4391be1dd80c3c47c5dd583cf77058			gene-set-027	10	731
56/8e980f	31	2668423.pbs02	train_target	gene-set-030	train_target (gene-set-030)	COMPLETED	0			1	86400000			1	1623216824708	1623216831783	1623216846776	22068	14792		98.3	0.4	493678592	2385047552	512503808	2403868672	447484509	143421071	38932	35398	7353898	7438336	3266	55	/scratch1/btsheal/work/56/8e980fde8aa64fb340df2117f62602			gene-set-030	21	731
