hash	task_id	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	workdir	scratch	error_action	dataset	hardware_type	chunks	threads
3a/14a8bc	37	2195323.pbs02	similarity_chunk	Yeast.006.001/4	similarity_chunk (Yeast.006.001/4)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618604929906	1618605091988	1618605101989	172083	8366		163.4	0.2	336236544.0	16340148224.0	355467264.0	16456663040.0	5016761.0	29130604.0	1820.0	398.0	4161172.0	24830044.0	587.0	279.0	/scratch1/btsheal/work/3a/14a8bc3515c41b8c140b584de75b12			Yeast.006.001	p100	8	2
2c/446315	38	2195324.pbs02	similarity_chunk	Yeast.006.001/5	similarity_chunk (Yeast.006.001/5)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618604932808	1618605097011	1618605106989	174181	8541		163.3	0.2	333701120.0	16340111360.0	351358976.0	16456626176.0	5016627.0	26121677.0	1816.0	396.0	4161172.0	21821128.0	490.0	264.0	/scratch1/btsheal/work/2c/44631573c85abb0dc1a770bde1806a			Yeast.006.001	p100	8	2
7f/1893ce	39	2195325.pbs02	similarity_chunk	Yeast.006.001/6	similarity_chunk (Yeast.006.001/6)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618604935644	1618605097015	1618605107011	171367	8366		164.2	0.2	335454208.0	16340160512.0	354516992.0	16465989632.0	5016728.0	27659531.0	1814.0	397.0	4161172.0	23358976.0	527.0	276.0	/scratch1/btsheal/work/7f/1893ce1dec23b611791bcc08b8ee94			Yeast.006.001	p100	8	2
63/81aaaf	40	2195326.pbs02	similarity_chunk	Yeast.006.001/7	similarity_chunk (Yeast.006.001/7)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618604938545	1618605102010	1618605111990	173445	7652		162.1	0.2	335781888.0	16338509824.0	354717696.0	16464338944.0	5016705.0	23370415.0	1812.0	378.0	4161172.0	19069944.0	743.0	237.0	/scratch1/btsheal/work/63/81aaaf65c577d28d44752b1e027355			Yeast.006.001	p100	8	2
6e/c6073b	61	2195354.pbs02	similarity_chunk	Yeast.003.001/4	similarity_chunk (Yeast.003.001/4)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618604997868	1618605107072	1618605112050	114182	3727		131.7	0.2	329572352.0	16339726336.0	351834112.0	16398446592.0	2967375.0	10745804.0	1652.0	236.0	2112135.0	6445984.0	445.0	58.0	/scratch1/btsheal/work/6e/c6073bfdd611a23fd019e36b357380			Yeast.003.001	p100	8	2
32/aa5d9e	41	2195327.pbs02	similarity_chunk	Yeast.001.001/0	similarity_chunk (Yeast.001.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618604941400	1618605121985	1618605121991	180591	2370		99.8	0.2	312274944.0	16151224320.0	312274944.0	16213889024.0	1595701.0	5866915.0	1556.0	189.0	740600.0	1567296.0	297.0	15.0	/scratch1/btsheal/work/32/aa5d9e0c385ddb1da000aefb0c52d0			Yeast.001.001	p100	8	2
55/48d7c6	50	2195336.pbs02	similarity_chunk	Yeast.005.001/1	similarity_chunk (Yeast.005.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618604968642	1618605118291	1618605122028	153386	6463		157.7	0.2	337539072.0	16340021248.0	356552704.0	16465850368.0	4338998.0	20207247.0	1760.0	333.0	3483636.0	15906984.0	513.0	191.0	/scratch1/btsheal/work/55/48d7c6ed7708ae6b59d4b1621c499b			Yeast.005.001	p100	8	2
d2/46a954	59	2195355.pbs02	similarity_chunk	Yeast.003.001/2	similarity_chunk (Yeast.003.001/2)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618605000698	1618605118312	1618605122064	121366	3639		132.3	0.2	330297344.0	16339689472.0	352436224.0	16465518592.0	2967304.0	10970756.0	1653.0	238.0	2112135.0	6670916.0	457.0	67.0	/scratch1/btsheal/work/d2/46a9545a589af32799ed0234eaf444			Yeast.003.001	p100	8	2
03/89691f	68	2195364.pbs02	similarity_chunk	Yeast.008.001/4	similarity_chunk (Yeast.008.001/4)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618605027286	1618605112084	1618605127044	99758	13334		173.5	0.2	336576512.0	16340393984.0	352907264.0	16466223104.0	6388301.0	43457357.0	1937.0	562.0	5532694.0	39156012.0	559.0	484.0	/scratch1/btsheal/work/03/89691fa98b4bf41f84f029cfc7b01e			Yeast.008.001	p100	8	2
c3/e84db9	62	2195356.pbs02	similarity_chunk	Yeast.003.001/5	similarity_chunk (Yeast.003.001/5)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618605003755	1618605132023	1618605132028	128273	3618		131.4	0.2	328626176.0	16338100224.0	352280576.0	16463929344.0	2967352.0	10652756.0	1653.0	238.0	2112135.0	6352916.0	585.0	62.0	/scratch1/btsheal/work/c3/e84db928dc9a983001962936a974d8			Yeast.003.001	p100	8	2
b0/ebcec2	42	2195328.pbs02	similarity_chunk	Yeast.001.001/1	similarity_chunk (Yeast.001.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618604944376	1618605131985	1618605136989	192613	2242		99.7	0.2	312053760.0	16152166400.0	312053760.0	16213889024.0	1595761.0	5697947.0	1557.0	188.0	740600.0	1398332.0	319.0	18.0	/scratch1/btsheal/work/b0/ebcec22075b459b53e3f90b18e4b0c			Yeast.001.001	p100	8	2
1a/efb9a8	45	2195331.pbs02	similarity_chunk	Yeast.001.001/4	similarity_chunk (Yeast.001.001/4)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618604953843	1618605141991	1618605141997	188154	2173		97.8	0.2	316260352.0	16154824704.0	316260352.0	16204574720.0	1595727.0	5785739.0	1559.0	191.0	740600.0	1486100.0	300.0	19.0	/scratch1/btsheal/work/1a/efb9a87aec092452f076070e178e7c			Yeast.001.001	p100	8	2
1c/5723cc	65	2195359.pbs02	similarity_chunk	Yeast.008.001/0	similarity_chunk (Yeast.008.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618605012567	1618605137043	1618605147026	134459	13121		173.6	0.2	336510976.0	16340549632.0	353431552.0	16466378752.0	6388441.0	44424285.0	1936.0	562.0	5532694.0	40122944.0	568.0	570.0	/scratch1/btsheal/work/1c/5723ccca01ca0b450b8d9100b6c38f			Yeast.008.001	p100	8	2
ab/d79c93	72	2195375.pbs02	similarity_chunk	Yeast.008.001/7	similarity_chunk (Yeast.008.001/7)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618605033282	1618605132062	1618605147057	113775	12756		173.1	0.2	338305024.0	16340410368.0	354467840.0	16466239488.0	6388519.0	41514108.0	1939.0	556.0	5532694.0	37212808.0	641.0	504.0	/scratch1/btsheal/work/ab/d79c93b0ce81bd8a40e83888698d14			Yeast.008.001	p100	8	2
e1/8ad173	55	2195341.pbs02	similarity_chunk	Yeast.005.001/6	similarity_chunk (Yeast.005.001/6)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618604983403	1618605142034	1618605152010	168607	6564		157.9	0.2	337195008.0	16340017152.0	357056512.0	16465846272.0	4338884.0	20634868.0	1758.0	335.0	3483636.0	16334588.0	461.0	186.0	/scratch1/btsheal/work/e1/8ad173ab47a420b2e174f4c8f07152			Yeast.005.001	p100	8	2
38/23b0bb	60	2195350.pbs02	similarity_chunk	Yeast.003.001/3	similarity_chunk (Yeast.003.001/3)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618604994951	1618605157012	1618605157016	162065	3735		130.2	0.2	330551296.0	16339734528.0	352763904.0	16456249344.0	2967280.0	11173416.0	1652.0	237.0	2112135.0	6873588.0	404.0	57.0	/scratch1/btsheal/work/38/23b0bb3b54030374412e6202a4179d			Yeast.003.001	p100	8	2
fb/0f1d82	80	2195548.pbs02	similarity_chunk	Yeast.007.001/7	similarity_chunk (Yeast.007.001/7)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618605080378	1618605152063	1618605162042	81664	9893		171.8	0.2	335511552.0	16340279296.0	354443264.0	16466108416.0	5710780.0	32618914.0	1872.0	462.0	4855093.0	28318060.0	632.0	456.0	/scratch1/btsheal/work/fb/0f1d82fdbd679fc4357b84aac94588			Yeast.007.001	p100	8	2
69/e873a9	51	2195337.pbs02	similarity_chunk	Yeast.005.001/2	similarity_chunk (Yeast.005.001/2)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618604971530	1618605156996	1618605167003	195473	6691		156.1	0.2	334385152.0	16338386944.0	355110912.0	16454901760.0	4338871.0	20590120.0	1758.0	333.0	3483636.0	16289856.0	440.0	170.0	/scratch1/btsheal/work/69/e873a90513f742afa864dd3a145796			Yeast.005.001	p100	8	2
d3/a93d0f	43	2195329.pbs02	similarity_chunk	Yeast.001.001/2	similarity_chunk (Yeast.001.001/2)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618604947243	1618605166985	1618605172011	224768	2345		99.5	0.2	312160256.0	16151224320.0	312160256.0	16204574720.0	1595779.0	5833439.0	1558.0	191.0	740600.0	1533800.0	295.0	20.0	/scratch1/btsheal/work/d3/a93d0f44071265cc1ed86a76fd29e9			Yeast.001.001	p100	8	2
32/8e4f7a	71	2195365.pbs02	similarity_chunk	Yeast.008.001/6	similarity_chunk (Yeast.008.001/6)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618605030150	1618605157046	1618605172053	141903	13018		175.8	0.2	338235392.0	16340398080.0	354455552.0	16389804032.0	6388529.0	44673598.0	1939.0	562.0	5532694.0	40372256.0	642.0	596.0	/scratch1/btsheal/work/32/8e4f7af1ef9cd04da03902739ee8c0			Yeast.008.001	p100	8	2
7b/ae34c3	47	2195332.pbs02	similarity_chunk	Yeast.001.001/5	similarity_chunk (Yeast.001.001/5)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618604956779	1618605172027	1618605178095	221316	2353		97.0	0.2	312406016.0	16151216128.0	312406016.0	16204574720.0	1595558.0	5857379.0	1557.0	189.0	740600.0	1557756.0	303.0	19.0	/scratch1/btsheal/work/7b/ae34c38d04fa385f976f8428c6c8a4			Yeast.001.001	p100	8	2
98/d9f4b0	46	2195334.pbs02	similarity_chunk	Yeast.001.001/6	similarity_chunk (Yeast.001.001/6)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618604962766	1618605178114	1618605182021	219255	1992		89.6	0.2	314241024.0	16153772032.0	314241024.0	16213889024.0	1595712.0	4909900.0	1556.0	182.0	740600.0	610304.0	290.0	19.0	/scratch1/btsheal/work/98/d9f4b082cc3ab40e6028b19e572662			Yeast.001.001	p100	8	2
81/e6ae5d	77	2195515.pbs02	similarity_chunk	Yeast.007.001/4	similarity_chunk (Yeast.007.001/4)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618605071305	1618605172077	1618605182083	110778	10449		171.1	0.2	333996032.0	16338649088.0	352325632.0	16464478208.0	5710810.0	36380505.0	1877.0	472.0	4855093.0	32079612.0	621.0	483.0	/scratch1/btsheal/work/81/e6ae5d2a8579e9f925041aabb968d0			Yeast.007.001	p100	8	2
d0/f50eae	66	2195361.pbs02	similarity_chunk	Yeast.008.001/1	similarity_chunk (Yeast.008.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618605018386	1618605178135	1618605192046	173660	13144		174.4	0.2	334958592.0	16338767872.0	352497664.0	16455282688.0	6388435.0	45431498.0	1939.0	562.0	5532694.0	41130156.0	617.0	517.0	/scratch1/btsheal/work/d0/f50eae48f429dc306876ec3b5dc80d			Yeast.008.001	p100	8	2
cd/2b0185	52	2195338.pbs02	similarity_chunk	Yeast.005.001/3	similarity_chunk (Yeast.005.001/3)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618604974507	1618605187016	1618605197022	222515	6327		158.2	0.2	332468224.0	16340017152.0	353533952.0	16456531968.0	4339080.0	19531171.0	1759.0	332.0	3483636.0	15230916.0	565.0	205.0	/scratch1/btsheal/work/cd/2b0185af8939d75bbe0602c1ec239d			Yeast.005.001	p100	8	2
8c/cada05	70	2195363.pbs02	similarity_chunk	Yeast.008.001/3	similarity_chunk (Yeast.008.001/3)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618605024166	1618605182065	1618605197065	172899	13327		172.8	0.2	336175104.0	16340398080.0	352681984.0	16466227200.0	6388287.0	45160134.0	1935.0	561.0	5532694.0	40858796.0	588.0	536.0	/scratch1/btsheal/work/8c/cada0517c96f42801360bf48433b83			Yeast.008.001	p100	8	2
07/a0b0f5	63	2195357.pbs02	similarity_chunk	Yeast.003.001/6	similarity_chunk (Yeast.003.001/6)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618605006658	1618605197050	1618605202037	195379	3793		131.7	0.2	329134080.0	16339734528.0	353038336.0	16465563648.0	2967375.0	10845044.0	1651.0	239.0	2112135.0	6545200.0	549.0	59.0	/scratch1/btsheal/work/07/a0b0f58d25e4685bfc9b28ef08d2b5			Yeast.003.001	p100	8	2
5b/03fa9d	75	2195492.pbs02	similarity_chunk	Yeast.007.001/2	similarity_chunk (Yeast.007.001/2)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618605065098	1618605187044	1618605202069	136971	10571		170.4	0.2	335192064.0	16340271104.0	353574912.0	16466100224.0	5710786.0	34881245.0	1874.0	472.0	4855093.0	30580348.0	716.0	378.0	/scratch1/btsheal/work/5b/03fa9dde8a0c99461f08729d5e17c0			Yeast.007.001	p100	8	2
28/aad8cb	57	2195342.pbs02	similarity_chunk	Yeast.003.001/0	similarity_chunk (Yeast.003.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618604986301	1618605207024	1618605212030	225729	3681		133.3	0.2	331374592.0	16339734528.0	352821248.0	16465563648.0	2967311.0	11836776.0	1648.0	238.0	2112135.0	7536936.0	512.0	52.0	/scratch1/btsheal/work/28/aad8cbf6cf6312c9db218a2766ea24			Yeast.003.001	p100	8	2
33/8de228	76	2195503.pbs02	similarity_chunk	Yeast.007.001/3	similarity_chunk (Yeast.007.001/3)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618605068234	1618605202085	1618605212068	143834	10875		164.6	0.2	334630912.0	16340328448.0	352616448.0	16466157568.0	5710679.0	33357179.0	1872.0	472.0	4855093.0	29056280.0	583.0	358.0	/scratch1/btsheal/work/33/8de22810b1c6ca8a67f30b62cc1c4c			Yeast.007.001	p100	8	2
8c/e3b5eb	49	2195335.pbs02	similarity_chunk	Yeast.005.001/0	similarity_chunk (Yeast.005.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618604965653	1618605207017	1618605217021	251368	6504		156.3	0.2	332705792.0	16340021248.0	353304576.0	16465850368.0	4338995.0	21069668.0	1762.0	334.0	3483636.0	16769400.0	513.0	153.0	/scratch1/btsheal/work/8c/e3b5eb83a401dc84eb50751e69e4fd			Yeast.005.001	p100	8	2
f9/fa820e	79	2195525.pbs02	similarity_chunk	Yeast.007.001/6	similarity_chunk (Yeast.007.001/6)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618605074294	1618605202089	1618605217059	142765	11241		159.7	0.2	333918208.0	16338640896.0	354328576.0	16464470016.0	5710696.0	33017582.0	1877.0	474.0	4855093.0	28716656.0	531.0	468.0	/scratch1/btsheal/work/f9/fa820ef5295e5d7cb6fe09cf266055			Yeast.007.001	p100	8	2
90/217eaf	44	2195330.pbs02	similarity_chunk	Yeast.001.001/3	similarity_chunk (Yeast.001.001/3)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618604950437	1618605222014	1618605227018	276581	2384		98.8	0.2	311255040.0	16151232512.0	311255040.0	16213893120.0	1595660.0	5744391.0	1557.0	190.0	740600.0	1444760.0	309.0	20.0	/scratch1/btsheal/work/90/217eaf2b5add72ac55592a6f299bff			Yeast.001.001	p100	8	2
d1/7b9273	53	2195339.pbs02	similarity_chunk	Yeast.005.001/4	similarity_chunk (Yeast.005.001/4)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618604977422	1618605222020	1618605227039	249617	6539		158.0	0.2	333602816.0	16340021248.0	352681984.0	16456536064.0	4339063.0	20632944.0	1756.0	333.0	3483636.0	16332680.0	453.0	179.0	/scratch1/btsheal/work/d1/7b9273ce76aa1738326eb9fa4c8917			Yeast.005.001	p100	8	2
8f/5ba4f3	64	2195358.pbs02	similarity_chunk	Yeast.003.001/7	similarity_chunk (Yeast.003.001/7)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618605009638	1618605222030	1618605227067	217429	3129		118.5	0.2	329805824.0	16339734528.0	351670272.0	16389140480.0	2967332.0	8490186.0	1648.0	216.0	2112135.0	4190456.0	419.0	46.0	/scratch1/btsheal/work/8f/5ba4f311cc0a8fd2a51a879a444eb5			Yeast.003.001	p100	8	2
03/562a99	74	2195387.pbs02	similarity_chunk	Yeast.007.001/1	similarity_chunk (Yeast.007.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618605036231	1618605217050	1618605227091	190860	10452		172.0	0.2	335704064.0	16340271104.0	353402880.0	16389677056.0	5710806.0	36450256.0	1875.0	472.0	4855093.0	32149360.0	593.0	355.0	/scratch1/btsheal/work/03/562a9979975df0efcd6071a354bea9			Yeast.007.001	p100	8	2
59/4d4254	58	2195349.pbs02	similarity_chunk	Yeast.003.001/1	similarity_chunk (Yeast.003.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618604992060	1618605238031	1618605238036	245976	3655		131.3	0.2	329539584.0	16338108416.0	351531008.0	16463937536.0	2967305.0	10300836.0	1653.0	238.0	2112135.0	6000996.0	415.0	49.0	/scratch1/btsheal/work/59/4d4254019901a01b448c35f3ed53ec			Yeast.003.001	p100	8	2
21/01731b	67	2195360.pbs02	similarity_chunk	Yeast.008.001/2	similarity_chunk (Yeast.008.001/2)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618605015407	1618605232026	1618605247025	231618	13133		174.3	0.2	333586432.0	16338763776.0	351346688.0	16455278592.0	6388528.0	44079769.0	1942.0	561.0	5532694.0	39778444.0	598.0	484.0	/scratch1/btsheal/work/21/01731b68e98868be9d290bda7847ca			Yeast.008.001	p100	8	2
55/e43653	69	2195362.pbs02	similarity_chunk	Yeast.008.001/5	similarity_chunk (Yeast.008.001/5)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618605021240	1618605232030	1618605247044	225804	13177		175.6	0.2	334929920.0	16338767872.0	352481280.0	16464596992.0	6388498.0	44945169.0	1935.0	562.0	5532694.0	40643828.0	657.0	466.0	/scratch1/btsheal/work/55/e436534ec70651fad2874c7d3f59a5			Yeast.008.001	p100	8	2
15/348e22	78	2195536.pbs02	similarity_chunk	Yeast.007.001/5	similarity_chunk (Yeast.007.001/5)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618605077386	1618605232035	1618605247063	169677	10717		169.9	0.2	336289792.0	16340267008.0	355381248.0	16456781824.0	5710729.0	36058289.0	1880.0	474.0	4855093.0	31757372.0	532.0	491.0	/scratch1/btsheal/work/15/348e220565e28b07da90697655bcb9			Yeast.007.001	p100	8	2
86/9d6fc7	48	2195333.pbs02	similarity_chunk	Yeast.001.001/7	similarity_chunk (Yeast.001.001/7)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618604959682	1618605252015	1618605257020	297338	2116		88.7	0.2	312127488.0	16150933504.0	312127488.0	16204578816.0	1595736.0	4909892.0	1556.0	182.0	740600.0	610304.0	302.0	17.0	/scratch1/btsheal/work/86/9d6fc7f4d43c7cbdf052f31e0881aa			Yeast.001.001	p100	8	2
b3/ea4afa	54	2195340.pbs02	similarity_chunk	Yeast.005.001/5	similarity_chunk (Yeast.005.001/5)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618604980463	1618605252018	1618605257041	276578	7094		144.8	0.2	335556608.0	16340021248.0	355852288.0	16465850368.0	4338967.0	20700156.0	1758.0	334.0	3483636.0	16399884.0	452.0	213.0	/scratch1/btsheal/work/b3/ea4afa94287963b1819a5d2b92aebf			Yeast.005.001	p100	8	2
ab/3fbb28	73	2195397.pbs02	similarity_chunk	Yeast.007.001/0	similarity_chunk (Yeast.007.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618605039257	1618605247057	1618605257064	217807	11790		152.7	0.2	333348864.0	16338644992.0	352731136.0	16464474112.0	5710728.0	35647872.0	1872.0	476.0	4855093.0	31346940.0	622.0	399.0	/scratch1/btsheal/work/ab/3fbb2875308b13fd0e3c41c3b43c1a			Yeast.007.001	p100	8	2
cf/4bc1c9	56	2195343.pbs02	similarity_chunk	Yeast.005.001/7	similarity_chunk (Yeast.005.001/7)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618604989167	1618605257058	1618605262020	272853	5599		148.1	0.2	331923456.0	16340025344.0	352096256.0	16465854464.0	4338925.0	17416050.0	1751.0	304.0	3483636.0	13115920.0	431.0	157.0	/scratch1/btsheal/work/cf/4bc1c98161c8aa984de94aa9f57e0f			Yeast.005.001	p100	8	2
22/4745a3	8	2196046.pbs02	similarity_chunk	Yeast.004.001/0	similarity_chunk (Yeast.004.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618607131014	1618607132762	1618607146736	15722	8178		147.3	0.1	423165952.0	12159115264.0	424255488.0	12284944384.0	4080206.0	42974046.0	3136.0	582.0	170225960.0	38676800.0	1715.0	791.0	/scratch1/btsheal/work/22/4745a337d19b49785b790493b19ce4			Yeast.004.001	v100	2	2
72/257609	9	2196047.pbs02	similarity_chunk	Yeast.002.001/1	similarity_chunk (Yeast.002.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618607134107	1618607141739	1618607146775	12668	4454		124.5	0.1	422014976.0	12158382080.0	422014976.0	12275032064.0	2708086.0	13621618.0	2977.0	293.0	1418166.0	9318264.0	1451.0	143.0	/scratch1/btsheal/work/72/257609aa1c031f779d9742bde70ca4			Yeast.002.001	v100	2	2
5c/ed126a	7	2196048.pbs02	similarity_chunk	Yeast.002.001/0	similarity_chunk (Yeast.002.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618607137114	1618607146796	1618607151736	14622	4464		101.4	0.1	420937728.0	12157927424.0	420937728.0	12274573312.0	2714847.0	15546595.0	2991.0	295.0	209462198.0	11243224.0	1495.0	54.0	/scratch1/btsheal/work/5c/ed126a06968789a846848f4f304a45			Yeast.002.001	v100	2	2
30/8cd24e	20	2196049.pbs02	similarity_chunk	Yeast.004.001/1	similarity_chunk (Yeast.004.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618607140091	1618607146801	1618607156737	16646	8520		144.6	0.1	426180608.0	12159778816.0	426180608.0	12218499072.0	4086693.0	47038977.0	3141.0	579.0	2789672.0	42734344.0	1650.0	348.0	/scratch1/btsheal/work/30/8cd24e8496f129c0b9db8b16f2cbc9			Yeast.004.001	v100	2	2
61/29f88f	24	2196053.pbs02	similarity_chunk	Yeast.003.001/0	similarity_chunk (Yeast.003.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618607149131	1618607156762	1618607161738	12607	6481		137.2	0.1	425381888.0	12091416576.0	425381888.0	12217245696.0	3402270.0	28628702.0	3051.0	412.0	2112135.0	24324832.0	1539.0	329.0	/scratch1/btsheal/work/61/29f88f045d071311b81fd73f3320c9			Yeast.003.001	v100	2	2
00/b3ab66	21	2196051.pbs02	similarity_chunk	Yeast.006.001/0	similarity_chunk (Yeast.006.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618607143107	1618607146806	1618607166735	23628	14887		165.2	0.1	302170112.0	11959185408.0	302170112.0	12085014528.0	4997873.0	91536247.0	1558.0	922.0	227896980.0	87231392.0	3885.0	582.0	/scratch1/btsheal/work/00/b3ab668a10d942137a9172bbec2334			Yeast.006.001	v100	2	2
79/383419	22	2196052.pbs02	similarity_chunk	Yeast.006.001/1	similarity_chunk (Yeast.006.001/1)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618607146175	1618607151760	1618607166757	20582	14994		167.1	0.1	430751744.0	12158943232.0	430751744.0	12284772352.0	5452145.0	92435952.0	3308.0	938.0	4161172.0	88130260.0	1756.0	1224.0	/scratch1/btsheal/work/79/38341962d4033a67c9de6bc64da4e5			Yeast.006.001	v100	2	2
63/f819d4	23	2196054.pbs02	similarity_chunk	Yeast.005.001/0	similarity_chunk (Yeast.005.001/0)	COMPLETED	0	[kinc/v3.4.2]	systemsgenetics/kinc:3.4.2-gpu	1	86400000			1	1618607152124	1618607156767	1618607171737	19613	11223		163.2	0.1	424742912.0	12158308352.0	424742912.0	12274954240.0	4781157.0	65742102.0	3226.0	743.0	3483636.0	61436996.0	2388.0	1169.0	/scratch1/btsheal/work/63/f819d450fe102a7285eb3374636d2d			Yeast.005.001	v100	2	2
